evolution_id,name,name_zh,slug,date_range_start,date_range_end,exact_release_date,category,status,free,repeatable,url,popular_url,popular_status,popular_player_count
36,Intercept,,intercept,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/36/intercept,https://www.futbin.com/26/popular/evolutions?evo_id=36,no-popular-players,0
37,CDM Roles+,,cdm-roles,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/37/cdm-roles,https://www.futbin.com/26/popular/evolutions?evo_id=37,no-popular-players,0
38,Gamechanger+,,gamechanger,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/38/gamechanger,https://www.futbin.com/26/popular/evolutions?evo_id=38,no-popular-players,0
39,Inventive+,,inventive,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/39/inventive,https://www.futbin.com/26/popular/evolutions?evo_id=39,no-popular-players,0
40,Aerial Fortress,,aerial-fortress,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/40/aerial-fortress,https://www.futbin.com/26/popular/evolutions?evo_id=40,no-popular-players,0
41,Striker Debut,,striker-debut,2025-09-18,2026-02-14,,EVOLUTIONS,expired,true,2,https://www.futbin.com/26/evolutions/41/striker-debut,https://www.futbin.com/26/popular/evolutions?evo_id=41,no-popular-players,0
42,Silver Warm-Up,,silver-warm-up,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/42/silver-warm-up,https://www.futbin.com/26/popular/evolutions?evo_id=42,no-popular-players,0
43,Midfield Spark,,midfield-spark,2025-09-18,2026-02-14,,EVOLUTIONS,expired,,true,https://www.futbin.com/26/evolutions/43/midfield-spark,https://www.futbin.com/26/popular/evolutions?evo_id=43,no-popular-players,0
44,Fullback Force,,fullback-force,2025-09-18,2026-02-14,,EVOLUTIONS,expired,true,2,https://www.futbin.com/26/evolutions/44/fullback-force,https://www.futbin.com/26/popular/evolutions?evo_id=44,no-popular-players,0
45,CM Box-to-Box++,,cm-box-to-box,2025-09-18,2026-02-14,,REWARDS,active,true,true,https://www.futbin.com/26/evolutions/45/cm-box-to-box,https://www.futbin.com/26/popular/evolutions?evo_id=45,no-popular-players,0
46,Tiki Taka+,,tiki-taka,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/46/tiki-taka,https://www.futbin.com/26/popular/evolutions?evo_id=46,no-popular-players,0
47,Right-Wing Dynamo,,right-wing-dynamo,2025-09-18,2026-02-14,,EVOLUTIONS,expired,true,2,https://www.futbin.com/26/evolutions/47/right-wing-dynamo,https://www.futbin.com/26/popular/evolutions?evo_id=47,no-popular-players,0
48,Born to Shine,,born-to-shine,2025-09-18,2026-02-14,,EVOLUTIONS,expired,,true,https://www.futbin.com/26/evolutions/48/born-to-shine,https://www.futbin.com/26/popular/evolutions?evo_id=48,no-popular-players,0
49,Fullback Force II,,fullback-force-ii,2025-09-18,2026-02-14,,EVOLUTIONS,expired,true,2,https://www.futbin.com/26/evolutions/49/fullback-force-ii,https://www.futbin.com/26/popular/evolutions?evo_id=49,no-popular-players,0
50,Left-Wing Dynamo,,left-wing-dynamo,2025-09-18,2026-02-14,,EVOLUTIONS,expired,true,2,https://www.futbin.com/26/evolutions/50/left-wing-dynamo,https://www.futbin.com/26/popular/evolutions?evo_id=50,no-popular-players,0
51,Ratings Reload,,ratings-reload,2025-09-18,2026-02-14,,COSMETICS,expired,,2,https://www.futbin.com/26/evolutions/51/ratings-reload,https://www.futbin.com/26/popular/evolutions?evo_id=51,no-popular-players,0
52,Keeper of the Goal,,keeper-of-the-goal,2025-09-18,2026-02-14,,EVOLUTIONS,expired,,true,https://www.futbin.com/26/evolutions/52/keeper-of-the-goal,https://www.futbin.com/26/popular/evolutions?evo_id=52,no-popular-players,0
53,Ice Veins,,ice-veins,2025-09-18,2026-02-14,,EVOLUTIONS,expired,,5,https://www.futbin.com/26/evolutions/53/ice-veins,https://www.futbin.com/26/popular/evolutions?evo_id=53,no-popular-players,0
54,Iron Lungs,,iron-lungs,2025-09-18,2026-02-14,,EVOLUTIONS,expired,true,5,https://www.futbin.com/26/evolutions/54/iron-lungs,https://www.futbin.com/26/popular/evolutions?evo_id=54,no-popular-players,0
55,The Big Fella,,the-big-fella,2025-09-18,2026-02-14,,EVOLUTIONS,expired,,true,https://www.futbin.com/26/evolutions/55/the-big-fella,https://www.futbin.com/26/popular/evolutions?evo_id=55,ok,1
56,Inverted Instinct,,inverted-instinct,2025-09-18,2026-02-14,,EVOLUTIONS,expired,true,2,https://www.futbin.com/26/evolutions/56/inverted-instinct,https://www.futbin.com/26/popular/evolutions?evo_id=56,no-popular-players,0
57,Phantom Fullback,,phantom-fullback,2025-09-18,2026-02-14,,EVOLUTIONS,expired,,true,https://www.futbin.com/26/evolutions/57/phantom-fullback,https://www.futbin.com/26/popular/evolutions?evo_id=57,no-popular-players,0
58,Rise from the Grave,,rise-from-the-grave,2025-09-18,2026-02-14,,EVOLUTIONS,expired,,true,https://www.futbin.com/26/evolutions/58/rise-from-the-grave,https://www.futbin.com/26/popular/evolutions?evo_id=58,no-popular-players,0
59,Ghostly Guardian,,ghostly-guardian,2025-09-18,2026-02-14,,EVOLUTIONS,expired,true,2,https://www.futbin.com/26/evolutions/59/ghostly-guardian,https://www.futbin.com/26/popular/evolutions?evo_id=59,no-popular-players,0
60,Jockey+,,jockey,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/60/jockey,https://www.futbin.com/26/popular/evolutions?evo_id=60,no-popular-players,0
61,RM Inside Forward++,,rm-inside-forward,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/61/rm-inside-forward,https://www.futbin.com/26/popular/evolutions?evo_id=61,no-popular-players,0
62,Spooky Striker,,spooky-striker,2025-09-18,2026-02-14,,EVOLUTIONS,expired,,true,https://www.futbin.com/26/evolutions/62/spooky-striker,https://www.futbin.com/26/popular/evolutions?evo_id=62,no-popular-players,0
63,Phantom Dash,,phantom-dash,2025-09-18,2026-02-14,,EVOLUTIONS,expired,true,true,https://www.futbin.com/26/evolutions/63/phantom-dash,https://www.futbin.com/26/popular/evolutions?evo_id=63,no-popular-players,0
64,EVO Flash: Fast like Adama,,evo-flash-fast-like-adama,2025-09-18,2026-02-14,,EVOLUTIONS,expired,true,true,https://www.futbin.com/26/evolutions/64/evo-flash-fast-like-adama,https://www.futbin.com/26/popular/evolutions?evo_id=64,no-popular-players,0
65,The Undead Lion,,the-undead-lion,2025-09-18,2026-02-14,,EVOLUTIONS,expired,,true,https://www.futbin.com/26/evolutions/65/the-undead-lion,https://www.futbin.com/26/popular/evolutions?evo_id=65,no-popular-players,0
66,The Portuguese Backline Titan,,the-portuguese-backline-titan,2025-09-18,2026-02-14,,EVOLUTIONS,expired,,true,https://www.futbin.com/26/evolutions/66/the-portuguese-backline-titan,https://www.futbin.com/26/popular/evolutions?evo_id=66,no-popular-players,0
67,World Tour,,world-tour,2025-09-18,2026-02-14,,COSMETICS,expired,,2,https://www.futbin.com/26/evolutions/67/world-tour,https://www.futbin.com/26/popular/evolutions?evo_id=67,no-popular-players,0
68,Star in Motion,,star-in-motion,2025-09-18,2026-02-14,,REWARDS,active,true,true,https://www.futbin.com/26/evolutions/68/star-in-motion,https://www.futbin.com/26/popular/evolutions?evo_id=68,no-popular-players,0
69,Curse of the Left,,curse-of-the-left,2025-09-18,2026-02-14,,EVOLUTIONS,expired,,true,https://www.futbin.com/26/evolutions/69/curse-of-the-left,https://www.futbin.com/26/popular/evolutions?evo_id=69,no-popular-players,0
70,The ScreaMOR,,the-screamor,2025-09-18,2026-02-14,,EVOLUTIONS,expired,true,true,https://www.futbin.com/26/evolutions/70/the-screamor,https://www.futbin.com/26/popular/evolutions?evo_id=70,no-popular-players,0
71,Power Shot+,,power-shot,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/71/power-shot,https://www.futbin.com/26/popular/evolutions?evo_id=71,no-popular-players,0
72,CDM Box Crasher++,,cdm-box-crasher,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/72/cdm-box-crasher,https://www.futbin.com/26/popular/evolutions?evo_id=72,no-popular-players,0
73,CM Roles+ - Season 2 Lvl 8,,cm-roles-season-2-lvl-8,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/73/cm-roles-season-2-lvl-8,https://www.futbin.com/26/popular/evolutions?evo_id=73,no-popular-players,0
74,Trickster - Season 2 (P) Lvl 10,,trickster-season-2-p-lvl-10,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/74/trickster-season-2-p-lvl-10,https://www.futbin.com/26/popular/evolutions?evo_id=74,no-popular-players,0
75,Relentless - Season 2 Lvl 20,,relentless-season-2-lvl-20,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/75/relentless-season-2-lvl-20,https://www.futbin.com/26/popular/evolutions?evo_id=75,no-popular-players,0
76,Jockey - Season 2 Lvl 20,,jockey-season-2-lvl-20,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/76/jockey-season-2-lvl-20,https://www.futbin.com/26/popular/evolutions?evo_id=76,no-popular-players,0
77,CB Roles+ - Season 2 (P) Lvl 20,,cb-roles-season-2-p-lvl-20,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/77/cb-roles-season-2-p-lvl-20,https://www.futbin.com/26/popular/evolutions?evo_id=77,no-popular-players,0
78,LW Roles+ - Season 2 (P) Lvl 23,,lw-roles-season-2-p-lvl-23,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/78/lw-roles-season-2-p-lvl-23,https://www.futbin.com/26/popular/evolutions?evo_id=78,no-popular-players,0
79,RW Roles+ - Season 2 (P) Lvl 23,,rw-roles-season-2-p-lvl-23,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/79/rw-roles-season-2-p-lvl-23,https://www.futbin.com/26/popular/evolutions?evo_id=79,no-popular-players,0
80,RB Roles+ - Season 2 (B/P) Lvl 26,,rb-roles-season-2-bp-lvl-26,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/80/rb-roles-season-2-bp-lvl-26,https://www.futbin.com/26/popular/evolutions?evo_id=80,no-popular-players,0
81,LB Roles+ - Season 2 (B/P) Lvl 26,,lb-roles-season-2-bp-lvl-26,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/81/lb-roles-season-2-bp-lvl-26,https://www.futbin.com/26/popular/evolutions?evo_id=81,no-popular-players,0
82,Sweeper Keeper++ - Season 2 (P) Lvl 33,,sweeper-keeper-season-2-p-lvl-33,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/82/sweeper-keeper-season-2-p-lvl-33,https://www.futbin.com/26/popular/evolutions?evo_id=82,no-popular-players,0
83,Intercept+ - Season 2 Lvl 35,,intercept-season-2-lvl-35,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/83/intercept-season-2-lvl-35,https://www.futbin.com/26/popular/evolutions?evo_id=83,no-popular-players,0
84,Finesse Shot+ - Season 2 (P) Lvl 35,,finesse-shot-season-2-p-lvl-35,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/84/finesse-shot-season-2-p-lvl-35,https://www.futbin.com/26/popular/evolutions?evo_id=84,no-popular-players,0
85,Spell of the Dribbler,,spell-of-the-dribbler,2025-09-18,2026-02-14,,EVOLUTIONS,expired,,true,https://www.futbin.com/26/evolutions/85/spell-of-the-dribbler,https://www.futbin.com/26/popular/evolutions?evo_id=85,no-popular-players,0
86,Saved by the Bell,,saved-by-the-bell,2025-09-18,2026-02-14,,EVOLUTIONS,expired,true,true,https://www.futbin.com/26/evolutions/86/saved-by-the-bell,https://www.futbin.com/26/popular/evolutions?evo_id=86,no-popular-players,0
87,El Capitán,,el-capitan,2025-09-18,2026-02-14,,EVOLUTIONS,expired,,true,https://www.futbin.com/26/evolutions/87/el-capitan,https://www.futbin.com/26/popular/evolutions?evo_id=87,no-popular-players,0
88,Dynamic Distributor,,dynamic-distributor,2025-09-18,2026-02-14,,EVOLUTIONS,expired,true,2,https://www.futbin.com/26/evolutions/88/dynamic-distributor,https://www.futbin.com/26/popular/evolutions?evo_id=88,no-popular-players,0
89,Defensive Shift,,defensive-shift,2025-09-18,2026-02-14,,EVOLUTIONS,expired,,2,https://www.futbin.com/26/evolutions/89/defensive-shift,https://www.futbin.com/26/popular/evolutions?evo_id=89,no-popular-players,0
90,Cornerstones,,cornerstones,2025-09-18,2026-02-14,,COSMETICS,expired,,2,https://www.futbin.com/26/evolutions/90/cornerstones,https://www.futbin.com/26/popular/evolutions?evo_id=90,no-popular-players,0
91,Incisive Pass,,incisive-pass,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/91/incisive-pass,https://www.futbin.com/26/popular/evolutions?evo_id=91,no-popular-players,0
92,CDM Holding++,,cdm-holding,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/92/cdm-holding,https://www.futbin.com/26/popular/evolutions?evo_id=92,no-popular-players,0
93,The Big Fella,,the-big-fella,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/93/the-big-fella,https://www.futbin.com/26/popular/evolutions?evo_id=93,no-popular-players,0
94,Wing Wizards,,wing-wizards,2025-09-18,2026-02-14,,EVOLUTIONS,expired,,true,https://www.futbin.com/26/evolutions/94/wing-wizards,https://www.futbin.com/26/popular/evolutions?evo_id=94,no-popular-players,0
95,Ironclad Instincts,,ironclad-instincts,2025-09-18,2026-02-14,,EVOLUTIONS,expired,true,3,https://www.futbin.com/26/evolutions/95/ironclad-instincts,https://www.futbin.com/26/popular/evolutions?evo_id=95,no-popular-players,0
96,Footwork Mastery,,footwork-mastery,2025-09-18,2026-02-14,,EVOLUTIONS,expired,true,2,https://www.futbin.com/26/evolutions/96/footwork-mastery,https://www.futbin.com/26/popular/evolutions?evo_id=96,no-popular-players,0
97,Defender++,,defender,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/97/defender,https://www.futbin.com/26/popular/evolutions?evo_id=97,no-popular-players,0
98,Long Ball Pass+,,long-ball-pass,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/98/long-ball-pass,https://www.futbin.com/26/popular/evolutions?evo_id=98,no-popular-players,0
99,Poacher++,,poacher,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/99/poacher,https://www.futbin.com/26/popular/evolutions?evo_id=99,no-popular-players,0
100,Press Proven,,press-proven,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/100/press-proven,https://www.futbin.com/26/popular/evolutions?evo_id=100,no-popular-players,0
101,Cornerstones,,cornerstones,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/101/cornerstones,https://www.futbin.com/26/popular/evolutions?evo_id=101,no-popular-players,0
102,Silver Armour,,silver-armour,2025-09-18,2026-02-14,,EVOLUTIONS,expired,,true,https://www.futbin.com/26/evolutions/102/silver-armour,https://www.futbin.com/26/popular/evolutions?evo_id=102,no-popular-players,0
103,I'll Protect You,,ill-protect-you,2025-09-18,2026-02-14,,EVOLUTIONS,expired,,true,https://www.futbin.com/26/evolutions/103/ill-protect-you,https://www.futbin.com/26/popular/evolutions?evo_id=103,no-popular-players,0
104,Festival of Football: Captains,,festival-of-football-captains,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/104/festival-of-football-captains,https://www.futbin.com/26/popular/evolutions?evo_id=104,no-popular-players,0
105,Own the Ball,,own-the-ball,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/105/own-the-ball,https://www.futbin.com/26/popular/evolutions?evo_id=105,no-popular-players,0
106,Dual Threat,,dual-threat,2025-09-18,2026-02-14,,EVOLUTIONS,expired,true,2,https://www.futbin.com/26/evolutions/106/dual-threat,https://www.futbin.com/26/popular/evolutions?evo_id=106,no-popular-players,0
107,FOF Captains,,fof-captains,2025-09-18,2026-02-14,,COSMETICS,expired,,2,https://www.futbin.com/26/evolutions/107/fof-captains,https://www.futbin.com/26/popular/evolutions?evo_id=107,no-popular-players,0
108,Protect the Wings,,protect-the-wings,2025-09-18,2026-02-14,,EVOLUTIONS,expired,,true,https://www.futbin.com/26/evolutions/108/protect-the-wings,https://www.futbin.com/26/popular/evolutions?evo_id=108,no-popular-players,0
109,Sideline Flyer,,sideline-flyer,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/109/sideline-flyer,https://www.futbin.com/26/popular/evolutions?evo_id=109,no-popular-players,0
110,Iron Guard,,iron-guard,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/110/iron-guard,https://www.futbin.com/26/popular/evolutions?evo_id=110,no-popular-players,0
111,Captain's Grit,,captains-grit,2025-09-18,2026-02-14,,EVOLUTIONS,expired,true,2,https://www.futbin.com/26/evolutions/111/captains-grit,https://www.futbin.com/26/popular/evolutions?evo_id=111,no-popular-players,0
112,PlayStyles Trifecta,,playstyles-trifecta,2025-09-18,2026-02-14,,EVOLUTIONS,expired,true,3,https://www.futbin.com/26/evolutions/112/playstyles-trifecta,https://www.futbin.com/26/popular/evolutions?evo_id=112,no-popular-players,0
113,Flying Postman,,flying-postman,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/113/flying-postman,https://www.futbin.com/26/popular/evolutions?evo_id=113,no-popular-players,0
114,Welcome to UT EVO,,welcome-to-ut-evo,2025-09-18,2026-02-14,,EVOLUTIONS,expired,true,true,https://www.futbin.com/26/evolutions/114/welcome-to-ut-evo,https://www.futbin.com/26/popular/evolutions?evo_id=114,no-popular-players,0
115,Estrella de Montcada,,estrella-de-montcada,2025-09-18,2026-02-14,,EVOLUTIONS,expired,,true,https://www.futbin.com/26/evolutions/115/estrella-de-montcada,https://www.futbin.com/26/popular/evolutions?evo_id=115,no-popular-players,0
116,Tighten Up,,tighten-up,2025-09-18,2026-02-14,,EVOLUTIONS,expired,true,2,https://www.futbin.com/26/evolutions/116/tighten-up,https://www.futbin.com/26/popular/evolutions?evo_id=116,no-popular-players,0
117,Competitive Catalyst,,competitive-catalyst,2025-09-18,2026-02-14,,EVOLUTIONS,expired,,true,https://www.futbin.com/26/evolutions/117/competitive-catalyst,https://www.futbin.com/26/popular/evolutions?evo_id=117,no-popular-players,0
118,How many tricks left?,,how-many-tricks-left,2025-09-18,2026-02-14,,EVOLUTIONS,expired,true,true,https://www.futbin.com/26/evolutions/118/how-many-tricks-left,https://www.futbin.com/26/popular/evolutions?evo_id=118,no-popular-players,0
119,Finesse Shot,,finesse-shot,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/119/finesse-shot,https://www.futbin.com/26/popular/evolutions?evo_id=119,no-popular-players,0
120,RW Inside Forward++,,rw-inside-forward,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/120/rw-inside-forward,https://www.futbin.com/26/popular/evolutions?evo_id=120,no-popular-players,0
121,World Tour,,world-tour,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/121/world-tour,https://www.futbin.com/26/popular/evolutions?evo_id=121,no-popular-players,0
122,Cornerstones,,cornerstones,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/122/cornerstones,https://www.futbin.com/26/popular/evolutions?evo_id=122,no-popular-players,0
123,Positional Excellence,,positional-excellence,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/123/positional-excellence,https://www.futbin.com/26/popular/evolutions?evo_id=123,no-popular-players,0
124,Bruiser+,,bruiser,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/124/bruiser,https://www.futbin.com/26/popular/evolutions?evo_id=124,no-popular-players,0
125,CM Deep-Lying Playmaker++,,cm-deep-lying-playmaker,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/125/cm-deep-lying-playmaker,https://www.futbin.com/26/popular/evolutions?evo_id=125,no-popular-players,0
126,No Panna,,no-panna,2025-09-18,2026-02-14,,EVOLUTIONS,expired,true,true,https://www.futbin.com/26/evolutions/126/no-panna,https://www.futbin.com/26/popular/evolutions?evo_id=126,no-popular-players,0
127,The Perfect Curl,,the-perfect-curl,2025-09-18,2026-02-14,,EVOLUTIONS,expired,true,2,https://www.futbin.com/26/evolutions/127/the-perfect-curl,https://www.futbin.com/26/popular/evolutions?evo_id=127,no-popular-players,0
128,Block+,,block,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/128/block,https://www.futbin.com/26/popular/evolutions?evo_id=128,no-popular-players,0
129,Ping Pro,,ping-pro,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/129/ping-pro,https://www.futbin.com/26/popular/evolutions?evo_id=129,no-popular-players,0
130,Overlapping Dynamo,,overlapping-dynamo,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/130/overlapping-dynamo,https://www.futbin.com/26/popular/evolutions?evo_id=130,no-popular-players,0
131,Clinical Pivot,,clinical-pivot,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/131/clinical-pivot,https://www.futbin.com/26/popular/evolutions?evo_id=131,no-popular-players,0
132,Inverted Finisher,,inverted-finisher,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/132/inverted-finisher,https://www.futbin.com/26/popular/evolutions?evo_id=132,no-popular-players,0
133,CAM Classic 10++,,cam-classic-10,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/133/cam-classic-10,https://www.futbin.com/26/popular/evolutions?evo_id=133,no-popular-players,0
134,Touchline Maestro,,touchline-maestro,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/134/touchline-maestro,https://www.futbin.com/26/popular/evolutions?evo_id=134,no-popular-players,0
135,Il Catenaccio - Season 3 Lvl 7,,il-catenaccio-season-3-lvl-7,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/135/il-catenaccio-season-3-lvl-7,https://www.futbin.com/26/popular/evolutions?evo_id=135,no-popular-players,0
136,Intercept - Season 3 Lvl 7,,intercept-season-3-lvl-7,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/136/intercept-season-3-lvl-7,https://www.futbin.com/26/popular/evolutions?evo_id=136,no-popular-players,0
137,Il Divin Codino - Season 3 (P) Lvl 9,,il-divin-codino-season-3-p-lvl-9,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/137/il-divin-codino-season-3-p-lvl-9,https://www.futbin.com/26/popular/evolutions?evo_id=137,no-popular-players,0
138,First Touch - Season 3 (P) Lvl 9,,first-touch-season-3-p-lvl-9,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/138/first-touch-season-3-p-lvl-9,https://www.futbin.com/26/popular/evolutions?evo_id=138,no-popular-players,0
140,Enforcer - Season 3 Lvl 20,,enforcer-season-3-lvl-20,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/140/enforcer-season-3-lvl-20,https://www.futbin.com/26/popular/evolutions?evo_id=140,no-popular-players,0
141,Aerial Fortress - Season 3 Lvl 20,,aerial-fortress-season-3-lvl-20,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/141/aerial-fortress-season-3-lvl-20,https://www.futbin.com/26/popular/evolutions?evo_id=141,no-popular-players,0
142,CAM Roles Upgrade - Season 3 (P) Lvl 20,,cam-roles-upgrade-season-3-p-lvl-20,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/142/cam-roles-upgrade-season-3-p-lvl-20,https://www.futbin.com/26/popular/evolutions?evo_id=142,no-popular-players,0
143,Incisive Pass - Season 3 (P) Lvl 23,,incisive-pass-season-3-p-lvl-23,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/143/incisive-pass-season-3-p-lvl-23,https://www.futbin.com/26/popular/evolutions?evo_id=143,no-popular-players,0
144,Trickster - Season 3 (P) Lvl 23,,trickster-season-3-p-lvl-23,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/144/trickster-season-3-p-lvl-23,https://www.futbin.com/26/popular/evolutions?evo_id=144,no-popular-players,0
145,LB Roles Upgrade - Season 3 Lvl 26,,lb-roles-upgrade-season-3-lvl-26,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/145/lb-roles-upgrade-season-3-lvl-26,https://www.futbin.com/26/popular/evolutions?evo_id=145,no-popular-players,0
146,Relentless - Season 3 Lvl 26,,relentless-season-3-lvl-26,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/146/relentless-season-3-lvl-26,https://www.futbin.com/26/popular/evolutions?evo_id=146,no-popular-players,0
147,CDM Roles Upgrade - Season 3 (P) Lvl 26,,cdm-roles-upgrade-season-3-p-lvl-26,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/147/cdm-roles-upgrade-season-3-p-lvl-26,https://www.futbin.com/26/popular/evolutions?evo_id=147,no-popular-players,0
148,CM Roles Upgrade - Season 3 (P) Lvl 26,,cm-roles-upgrade-season-3-p-lvl-26,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/148/cm-roles-upgrade-season-3-p-lvl-26,https://www.futbin.com/26/popular/evolutions?evo_id=148,no-popular-players,0
149,Jockey+ - Season 3 lvl 35,,jockey-season-3-lvl-35,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/149/jockey-season-3-lvl-35,https://www.futbin.com/26/popular/evolutions?evo_id=149,no-popular-players,0
150,Low Driven Shot+ - Season 3 (P) lvl 35,,low-driven-shot-season-3-p-lvl-35,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/150/low-driven-shot-season-3-p-lvl-35,https://www.futbin.com/26/popular/evolutions?evo_id=150,no-popular-players,0
151,Perfectionist - Season 3 (P) lvl 33,,perfectionist-season-3-p-lvl-33,2025-09-18,2026-02-14,,REWARDS,expired,true,true,https://www.futbin.com/26/evolutions/151/perfectionist-season-3-p-lvl-33,https://www.futbin.com/26/popular/evolutions?evo_id=151,no-popular-players,0
152,Speed Surge,,speed-surge,2025-09-18,2026-02-14,,FLASH,expired,true,true,https://www.futbin.com/26/evolutions/152/speed-surge,https://www.futbin.com/26/popular/evolutions?evo_id=152,no-popular-players,0
153,Hit the Weights,,hit-the-weights,2025-09-18,2026-02-14,,FLASH,expired,true,true,https://www.futbin.com/26/evolutions/153/hit-the-weights,https://www.futbin.com/26/popular/evolutions?evo_id=153,no-popular-players,0
